losses/action_loss,losses/dist_entropy,losses/kl_loss,losses/value_loss,test/mean_episode_reward,test/median_episode_reward,train/mean_episode_reward,train/median_episode_reward,train/nupdates,train/total_num_steps
-0.0066652202513068914,2.087437520424525,0.01938590492742757,0.6073858514428139,41.7,50.0,36.0,37.0,1897,31096832
-0.008617258766510835,2.0790464083353677,0.018786097566286724,0.4576619366804759,36.0,40.5,42.8,44.5,1898,31113216
-0.006801945409582307,2.098975201447805,0.018311617042248447,0.6273367976148924,35.8,31.5,37.1,40.5,1899,31129600
-0.006984366938316573,2.1013990342617035,0.017907215903202694,0.6802572285135587,30.1,23.0,30.2,28.5,1900,31145984
-0.007908848211324463,2.0859082142512,0.01800943841226399,0.5352986032764117,32.0,28.0,30.8,35.0,1901,31162368
-0.009327913818803305,2.1099343597888947,0.018374646392961342,0.5365991381307443,32.5,38.0,35.9,48.0,1902,31178752
-0.00855611243362849,2.1001961330572763,0.01866911576750378,0.5958387479186058,34.8,28.5,35.9,31.5,1903,31195136
-0.0081670779036358,2.1056173344453177,0.019362568234403927,0.497327188650767,38.4,43.0,47.5,52.5,1904,31211520
-0.008654447194809714,2.0960351328055062,0.0190091491676867,0.4707537740468979,38.0,41.0,42.3,46.0,1905,31227904
-0.008588728737474108,2.0830323894818625,0.01815852918662131,0.4541247772673766,30.1,25.0,41.1,47.5,1906,31244288
-0.008443933698193481,2.0976142287254333,0.01786585811836024,0.5642303302884102,45.4,54.0,39.7,50.0,1907,31260672
-0.008563796155309925,2.0671167373657227,0.018975593460102875,0.5376883385082086,34.8,34.0,37.5,41.0,1908,31277056
-0.009145902372741451,2.070152143637339,0.0190346067926536,0.6244990453124046,35.9,36.5,44.8,47.5,1909,31293440
-0.009819834919956824,2.081260065237681,0.019106781342998147,0.46290836359063786,28.0,15.5,37.1,39.5,1910,31309824
-0.009052649858252456,2.121735910574595,0.019245829821253817,0.27888622383276623,27.8,26.0,46.8,52.5,1911,31326208
-0.007354771834798157,2.1247675518194833,0.01970577286556363,0.4005374076465766,38.6,47.5,52.4,53.0,1912,31342592
-0.007669470661009352,2.1202333569526672,0.02005041646771133,0.49699300279219943,37.0,35.0,42.4,43.5,1913,31358976
-0.007391761454831188,2.132220913966497,0.02169508603401482,0.5680419641236464,22.6,22.5,23.5,22.5,1914,31375360
-0.00992340535352317,2.1272481977939606,0.02191860383997361,0.5393093725045522,40.9,52.0,43.5,47.0,1915,31391744
-0.005814432341139764,2.112219532330831,0.02051818378580113,0.5061245933175087,33.6,35.0,31.6,32.0,1916,31408128
-0.007776929841687282,2.131326824426651,0.0205953447924306,0.5037761765221754,42.1,46.5,34.6,32.0,1917,31424512
-0.009313821714992324,2.115194946527481,0.02056652307510376,0.5902947410941124,33.1,25.0,32.6,33.0,1918,31440896
-0.009190889890305698,2.1194571256637573,0.019624448536584776,0.48505880186955136,26.1,21.0,38.4,33.5,1919,31457280
-0.009062317510445913,2.114122341076533,0.020382487991203863,0.5035010017454624,38.3,38.0,36.2,40.5,1920,31473664
-0.009755845104033748,2.1000399589538574,0.020185916296516854,0.3826668920616309,24.3,22.0,43.9,53.5,1921,31490048
-0.009089198021683842,2.1093543668588004,0.020436939938614767,0.5347430482506752,31.0,26.5,43.5,53.0,1922,31506432
-0.01011806212288017,2.0849351982275643,0.021571545706441004,0.5916512906551361,42.2,49.5,41.3,43.0,1923,31522816
-0.009761500366342565,2.0817883014678955,0.0213509042126437,0.5551319383084774,25.5,25.0,52.9,54.0,1924,31539200
-0.010230175374696652,2.088701526323954,0.021469449779639643,0.4958981511493524,35.0,33.5,26.8,20.5,1925,31555584
-0.007779288532522817,2.097036470969518,0.021638416762774188,0.5485202272733053,41.3,42.5,39.2,35.5,1926,31571968
-0.008927347604185343,2.098529706398646,0.02045847048672537,0.5256455615162849,48.7,52.0,30.1,26.0,1927,31588352
-0.007407270100278159,2.083084613084793,0.02175348314146201,0.4655464415748914,30.1,24.0,39.0,38.5,1928,31604736
-0.0072879837728881585,2.0971217652161918,0.021578767414515216,0.3923986715575059,24.7,15.5,33.1,31.5,1929,31621120
-0.006226782298957308,2.096610258022944,0.02249066741205752,0.5921343478063742,40.1,40.5,30.1,26.0,1930,31637504
-0.005162430151055257,2.0603198210398355,0.022297756280750036,0.5911210576693217,56.8,60.0,36.5,37.0,1931,31653888
-0.0063122618982257945,2.0722461342811584,0.022697911753008764,0.5898671199878057,36.4,38.5,38.0,37.5,1932,31670272
-0.007077482664802422,2.0607427855332694,0.020059009548276663,0.5685249082744122,30.1,28.0,43.0,43.0,1933,31686656
-0.007905664426895479,2.0443616608778634,0.01943380230416854,0.6037493621309599,43.8,42.5,45.9,48.5,1934,31703040
-0.010552612075116485,2.0654150247573853,0.018659893578539293,0.6041491702198982,38.8,37.0,37.6,48.5,1935,31719424
-0.007782299828249961,2.058818687995275,0.019426439811165135,0.5310209294160207,27.4,16.5,45.6,57.0,1936,31735808
-0.006188043839453409,2.070241500933965,0.02151733295371135,0.6315152297417322,26.0,19.5,37.1,40.5,1937,31752192
-0.006389414891600609,2.076562444368998,0.0228433800706019,0.5093019902706146,57.1,58.0,46.7,52.5,1938,31768576
-0.008011161805673813,2.058855503797531,0.021622256996730965,0.6090221007664999,36.7,39.0,45.5,47.5,1939,31784960
-0.00874172582795533,2.0773427486419678,0.02119074234118064,0.6361314058303833,39.0,44.0,39.3,43.0,1940,31801344
-0.008208823099266738,2.0704775750637054,0.021502782435466845,0.6416695937514305,37.1,36.0,32.4,34.0,1941,31817728
-0.00943347862145553,2.101047416528066,0.019699029934902985,0.38938963040709496,32.5,40.5,49.1,57.0,1942,31834112
-0.008146033641727021,2.095021665096283,0.019614924288665254,0.6333689664800962,40.3,42.5,33.3,37.5,1943,31850496
-0.006475666460270683,2.1046999792257943,0.0204384201982369,0.8239901637037595,42.4,42.0,30.9,18.5,1944,31866880
-0.006865144474431872,2.090239703655243,0.020386250612015527,0.7170395826299986,22.5,19.0,40.0,48.5,1945,31883264
-0.008321378806916377,2.0912766555945077,0.019172704701001447,0.7379685317476591,24.3,19.5,32.7,27.0,1946,31899648
-0.005407467348656307,2.094610740741094,0.017848419801642496,0.7090962653358778,35.7,43.5,37.5,32.0,1947,31916032
-0.0069381208207535865,2.09017546971639,0.018290596005196374,0.5579344518482685,24.1,21.0,49.3,53.0,1948,31932416
-0.006258470859999458,2.0969036916891732,0.018308436886096995,0.5190272765854994,41.5,51.0,42.4,44.0,1949,31948800
-0.006485754071036354,2.1183009644349418,0.017686458071693778,0.6905658667286237,35.4,40.5,37.8,44.5,1950,31965184
-0.007569306840499242,2.098600298166275,0.017758894168461364,0.5893481771151224,28.5,24.5,37.9,37.0,1951,31981568
-0.007074552995618433,2.120630274216334,0.019228957127779722,0.6831375410159429,31.9,27.5,33.5,31.0,1952,31997952
-0.00875787268159911,2.0952750543753305,0.018520400471364457,0.7587124183773994,28.4,24.5,28.2,23.5,1953,32014336
-0.008525614607303092,2.085179388523102,0.01701148917588095,0.68919604520003,28.8,30.0,33.2,33.0,1954,32030720
-0.008729015515806774,2.1023956338564553,0.01735320904602607,0.6440865856905779,30.0,30.5,32.7,29.5,1955,32047104
-0.008357318118214607,2.1088424026966095,0.018002133816480637,0.5455400235950947,28.8,20.5,36.5,38.5,1956,32063488
-0.006971178362922122,2.1141393880049386,0.018478844702864688,0.734655904273192,40.4,51.0,29.3,17.0,1957,32079872
-0.008762091640771056,2.1117622554302216,0.019019770591209333,0.6791382854183515,37.8,38.0,44.0,47.0,1958,32096256
-0.007559171877801418,2.1041530768076577,0.01868338161148131,0.5915340582529703,34.4,30.0,43.8,47.0,1959,32112640
-0.010156798545115938,2.123021403948466,0.01675789648046096,0.6228244776527087,38.6,34.0,39.7,31.5,1960,32129024
-0.0075587610093255835,2.132427622874578,0.01723933344086011,0.591874685138464,39.3,40.0,35.1,28.5,1961,32145408
-0.008311273879371583,2.109709878762563,0.018815724411979318,0.5487584235767523,31.9,29.5,35.4,31.0,1962,32161792
-0.008209424267988652,2.103487024704615,0.018747817492112517,0.5988126173615456,30.5,26.0,39.6,44.5,1963,32178176
-0.009201930020935833,2.0911596715450287,0.01995243636580805,0.5856439818938574,40.6,51.0,38.7,50.5,1964,32194560
-0.006900121690705419,2.103410283724467,0.020941039159273107,0.5216228204468886,25.6,20.0,33.9,36.5,1965,32210944
-0.008329274831339717,2.0988935132821402,0.020172041297579806,0.5688230705757936,36.8,50.0,39.3,37.5,1966,32227328
-0.007500951207475737,2.107493370771408,0.020292421880488593,0.4469933460156123,39.9,38.5,39.9,43.5,1967,32243712
-0.00807071605231613,2.1000858743985495,0.02231408756536742,0.6416659131646156,33.4,31.0,34.2,32.0,1968,32260096
-0.00827123182049642,2.0768209596474967,0.021946330244342487,0.526302500317494,32.9,33.0,39.4,31.5,1969,32276480
-0.011871499746727446,2.0888620018959045,0.01893190519573788,0.5210606940090656,19.0,18.0,43.0,47.5,1970,32292864
-0.00928503239993006,2.0855992833773294,0.020995789517958958,0.7046295255422592,33.9,38.0,34.9,25.5,1971,32309248
-0.009529434862391403,2.1045681138833365,0.019866062017778557,0.4788083533445994,40.0,41.0,31.0,27.5,1972,32325632
-0.006670755664041887,2.0924554566542306,0.021169302286580205,0.6705147276322047,32.5,29.5,35.5,32.0,1973,32342016
-0.006645072406778733,2.0622180004914603,0.019678814491877954,0.6019621789455414,46.5,54.0,29.2,26.5,1974,32358400
-0.007994559166642526,2.082099974155426,0.019503997405990958,0.5506171012918154,36.1,37.0,49.6,56.5,1975,32374784
-0.00943043694132939,2.082198739051819,0.020807814551517367,0.6159333971639475,31.2,26.5,31.7,26.0,1976,32391168
-0.007872756570577621,2.0959380169709525,0.01986334170214832,0.5781720566252867,25.3,20.5,35.1,31.0,1977,32407552
-0.009417639540818831,2.0883659025033317,0.022331003953392308,0.5109570970137914,45.1,47.5,38.0,41.5,1978,32423936
-0.007277502872360249,2.108968416849772,0.020989162769789498,0.508129588017861,40.3,40.5,29.8,24.0,1979,32440320
-0.008240542801407477,2.1265028417110443,0.020793098490685225,0.5090689224501451,34.6,27.5,35.7,32.5,1980,32456704
-0.0072940765918853385,2.108946849902471,0.020160848818098504,0.5683016603191694,40.4,43.5,31.7,34.0,1981,32473088
-0.004552522266749293,2.135535558064779,0.01964683939392368,0.5432738127807776,29.4,26.0,33.8,29.5,1982,32489472
-0.005706236348487437,2.112335870663325,0.020170228245357674,0.41048987582325935,37.4,45.5,38.0,43.0,1983,32505856
-0.004710154569086929,2.1066971023877463,0.023262897972017527,0.4377096506456534,33.3,36.5,41.0,51.5,1984,32522240
-0.005480494156169395,2.0771051247914634,0.021711998463918764,0.5775165421267351,36.3,34.0,41.4,52.0,1985,32538624
-0.010616603191010654,2.10601943731308,0.019758887821808457,0.46023838718732196,23.5,19.5,38.1,37.5,1986,32555008
-0.00795363295765128,2.106813152631124,0.019967903072635334,0.5027711428701878,30.7,24.0,40.6,46.0,1987,32571392
-0.006047618575394154,2.1408045490582785,0.018088173354044557,0.5810872887571653,22.5,18.5,42.8,45.0,1988,32587776
-0.00681139529721501,2.1170887649059296,0.01970825026122232,0.6086723034580549,34.8,34.5,28.1,29.5,1989,32604160
-0.00920416599061961,2.1324300865332284,0.019029511449237663,0.5518531563381354,43.3,48.0,31.8,31.5,1990,32620544
-0.009456699869285027,2.116687605778376,0.019076097135742504,0.5996475319067637,26.5,23.0,42.0,38.0,1991,32636928
-0.008623264594158778,2.127746452887853,0.02020114396388332,0.4552385148902734,29.3,20.0,37.8,40.0,1992,32653312
-0.008906195929739624,2.134502092997233,0.02110499539412558,0.6115041002631187,32.5,26.5,31.1,25.5,1993,32669696
-0.006607484130654484,2.1351472040017447,0.01950285506124298,0.3993798457086086,20.3,20.0,34.8,40.0,1994,32686080
-0.008570491355688622,2.1219118237495422,0.021391952720781166,0.6321787685155869,28.5,23.5,33.0,37.0,1995,32702464
-0.00916237078490667,2.101910581191381,0.020976406677315634,0.5410648907224337,46.3,52.5,19.4,14.5,1996,32718848
-0.010324505312989155,2.1243982315063477,0.020284947318335373,0.5528844284514586,32.4,31.5,40.6,50.0,1997,32735232
-0.008751900866627693,2.107718288898468,0.022162391726548474,0.5863422813514868,32.0,32.0,34.2,29.0,1998,32751616
-0.010030816464374462,2.1198220551013947,0.020967104472219944,0.5190523862838745,37.1,29.5,43.6,54.0,1999,32768000
-0.009817939736725142,2.091234266757965,0.01961340623286863,0.48970827460289,47.9,51.5,29.3,28.0,2000,32784384
-0.008590283803641796,2.1359294255574546,0.018807086472709972,0.48167259866992634,40.8,50.5,42.7,46.0,2001,32800768
-0.008434328929676363,2.1306242446104684,0.019374233204871416,0.4187960661947727,34.1,34.0,44.2,48.0,2002,32817152
-0.00746951731465136,2.118778566519419,0.019545491319149733,0.39780163392424583,41.1,51.5,41.1,45.5,2003,32833536
-0.007679794648235354,2.1250665883223214,0.01885882477896909,0.4811146023372809,27.8,20.5,37.7,36.5,2004,32849920
-0.007003169759021451,2.115020453929901,0.020426095308115084,0.4875953619678815,31.7,21.0,33.5,34.5,2005,32866304
-0.007883948817228278,2.14105486869812,0.01865595004831751,0.4521611047287782,24.4,29.5,47.3,52.5,2006,32882688
-0.008836393807238588,2.1013269821802774,0.01906718104146421,0.5225094693402449,32.4,30.5,22.8,16.0,2007,32899072
-0.010250113244789342,2.1254733900229135,0.018626236900066335,0.43527886271476746,34.8,31.0,40.5,48.5,2008,32915456
-0.007595666005120923,2.0889027218023934,0.020020219186941784,0.505311610798041,30.5,23.5,44.9,53.5,2009,32931840
-0.007721808971837163,2.1012664238611856,0.02185041146973769,0.4847411761681239,18.2,11.5,35.8,37.0,2010,32948224
-0.008429135118300716,2.080586870511373,0.02157110037902991,0.5299111617108186,22.6,12.5,43.4,49.0,2011,32964608
-0.010296250654694935,2.1005572974681854,0.01911766881433626,0.5345674082636833,44.4,53.0,27.4,21.0,2012,32980992
-0.008384119952097535,2.11665415763855,0.019125212371970218,0.49709324166178703,40.6,38.5,39.4,38.5,2013,32997376
-0.008860190437796215,2.103209058443705,0.019120833681275446,0.3855369637409846,34.8,27.0,38.5,41.0,2014,33013760
-0.008468122095412886,2.142221917708715,0.01985084319797655,0.4913137232263883,30.5,21.5,34.9,36.0,2015,33030144
-0.010013843711931258,2.0854574044545493,0.020705508689085644,0.4352301222582658,34.2,32.5,35.5,40.0,2016,33046528
-0.00877453008433804,2.1230038901170096,0.021376114726687472,0.4349583114186923,39.0,44.0,44.1,48.5,2017,33062912
-0.006533160087807725,2.1037913163503013,0.02113852254115045,0.5380194696287314,37.3,32.5,36.5,37.0,2018,33079296
-0.009373666311148554,2.097190111875534,0.021405545451367896,0.45675136397282284,39.7,37.5,36.8,33.0,2019,33095680
-0.00809758222506692,2.107394794623057,0.020183001412078738,0.4476388953626156,39.3,41.0,32.4,30.5,2020,33112064
-0.008197935511513302,2.099337855974833,0.021353842380146187,0.3726595925788085,34.8,27.0,40.6,46.5,2021,33128448
-0.009820290414306024,2.090130786101023,0.022121713884795707,0.46504468098282814,34.1,36.5,33.9,26.5,2022,33144832
-0.00510516349459067,2.0797135531902313,0.02244708384387195,0.4113197798530261,35.7,32.0,33.9,33.5,2023,33161216
-0.00584173554670997,2.0832810501257577,0.021194684552028775,0.48770295083522797,36.5,39.0,36.5,38.0,2024,33177600
-0.008118630561511964,2.0978599786758423,0.021679747539261978,0.4550069111088912,45.7,41.0,33.6,34.0,2025,33193984
-0.008141572509581843,2.121293544769287,0.019368257140740752,0.5400033121307691,29.6,31.0,32.0,29.0,2026,33210368
-0.004408816108480096,2.1112812161445618,0.020712308973694842,0.4928438899417718,39.9,43.0,41.6,47.5,2027,33226752
-0.0037963583793801567,2.1342534720897675,0.020950188705076773,0.5765666775405407,37.1,35.0,37.4,45.0,2028,33243136
-0.004942284935774903,2.125687082608541,0.022290732090671856,0.5016923695802689,33.6,24.5,39.4,36.0,2029,33259520
-0.009235516811410585,2.1093633671601615,0.02065188701575001,0.5345599738260111,44.5,56.0,38.5,36.5,2030,33275904
-0.007805560628185049,2.128009488185247,0.019459252168113988,0.6061515621840954,30.8,26.5,31.7,26.0,2031,33292288
-0.007812742531920472,2.1313491563002267,0.019616268187140424,0.518539309501648,27.6,18.5,41.8,39.5,2032,33308672
-0.006885887395280103,2.1332008143266044,0.019205958194409806,0.6790104185541471,35.9,36.0,42.9,42.5,2033,33325056
-0.00859254579215,2.1616577208042145,0.019933740065122645,0.452911118666331,37.4,38.0,35.0,25.5,2034,33341440
-0.008367125284469997,2.1343341867129006,0.02016014908440411,0.47681646669904393,31.5,23.0,37.6,40.0,2035,33357824
-0.006892582595658799,2.148204723993937,0.019978884995604556,0.45034653569261235,19.1,11.0,32.6,34.0,2036,33374208
-0.012195945620381584,2.1500394543011985,0.01993734040297568,0.4488101328412692,31.1,27.0,35.5,38.0,2037,33390592
-0.010029927264743796,2.1348111232121787,0.019781262148171663,0.5523767049113909,29.6,29.0,39.2,40.5,2038,33406976
-0.010117920872289687,2.143414229154587,0.020869049631680053,0.7044013018409411,37.7,37.0,32.9,33.0,2039,33423360
-0.010888695678052803,2.1506404181321463,0.018665648298338056,0.4452651192744573,36.9,37.0,43.6,48.0,2040,33439744
-0.008102738608916601,2.169137795766195,0.019364479385937255,0.6768505151073138,44.5,56.5,40.1,37.0,2041,33456128
-0.011021806412221244,2.1689999103546143,0.018771133618429303,0.4705730391045411,43.6,47.5,40.8,44.5,2042,33472512
-0.01074001524830237,2.1452795763810477,0.02110302766474585,0.510506541778644,36.1,31.0,33.2,31.5,2043,33488896
-0.0096689672403348,2.169707636038462,0.021219567783797782,0.5309997424483299,49.0,57.5,29.5,20.5,2044,33505280
-0.010671957240750393,2.1607061425844827,0.02064044028520584,0.5128258094191551,38.3,45.5,30.6,19.0,2045,33521664
-0.009991765507341674,2.1467271049817405,0.019633422916134197,0.43570754180351895,40.2,45.0,45.1,48.0,2046,33538048
-0.010313440036649505,2.137038787206014,0.021367692466204364,0.4607781631251176,40.5,44.0,36.9,36.0,2047,33554432
-0.010754620132502168,2.1339864134788513,0.021023393686239917,0.46951229373613995,38.3,42.0,31.7,26.0,2048,33570816
-0.006770693803749357,2.143560141324997,0.023295086342841387,0.5610402598977089,36.8,40.5,30.9,33.5,2049,33587200
-0.006065619954218467,2.1292352179686227,0.02307840281476577,0.7323435495297114,24.1,14.5,30.0,16.0,2050,33603584
-0.007607106080589195,2.1217556099096933,0.022387432943408687,0.477845199406147,40.3,41.0,33.9,31.5,2051,33619968
-0.007839025347493589,2.1477893392244973,0.02152958861552179,0.6058458983898163,29.3,28.0,29.3,22.0,2052,33636352
-0.010983972965429226,2.095788141091665,0.020933272084221244,0.44621510431170464,30.5,23.0,26.3,21.5,2053,33652736
-0.00980693579185754,2.089855581521988,0.02082779382665952,0.4830535103877385,32.3,33.5,37.2,37.0,2054,33669120
-0.010696662686920414,2.1094452838102975,0.02104309822122256,0.44505443175633747,34.7,29.0,36.9,41.5,2055,33685504
-0.010187426174525172,2.1163906157016754,0.01978856783049802,0.4155306766430537,29.7,28.0,44.3,49.5,2056,33701888
-0.008632942529705664,2.0858408510684967,0.018866116646677256,0.5759004031618437,37.3,36.5,31.3,21.0,2057,33718272
-0.010359839613859853,2.092314084370931,0.020261394248033564,0.4336030383904775,34.5,36.5,34.2,26.5,2058,33734656
-0.008988900032515327,2.078248530626297,0.018394051818177104,0.35248126834630966,35.1,25.0,52.0,55.5,2059,33751040
-0.007715316683364411,2.105955332517624,0.01757852438216408,0.4176625969509284,28.8,28.0,36.4,40.0,2060,33767424
-0.009566225266704956,2.07767723997434,0.017531548549110692,0.42352035269141197,34.7,24.0,43.8,45.0,2061,33783808
-0.010213991559188193,2.055961658557256,0.02058142004534602,0.45242248848080635,26.0,16.0,41.1,51.5,2062,33800192
-0.009910189779475331,2.0822505255540213,0.018241124615694087,0.46176595613360405,38.3,37.5,35.9,41.0,2063,33816576
-0.009543433843646199,2.0792668958504996,0.020160883121813338,0.4592737431327502,40.5,50.0,42.9,43.0,2064,33832960
-0.00842331962970396,2.0774905582269034,0.01880725589580834,0.585347750534614,31.5,28.0,30.7,21.5,2065,33849344
-0.009879943905010199,2.0603007674217224,0.018833389428133767,0.45244937265912694,30.4,29.0,35.2,32.0,2066,33865728
-0.010242412623483688,2.039862463871638,0.01881420488158862,0.5827378332614899,51.7,63.0,37.3,41.5,2067,33882112
-0.010297446084829668,2.060263534386953,0.018577815188715856,0.5081844242910544,33.2,33.0,31.5,27.5,2068,33898496
-0.00989771915677314,2.059534947077433,0.019364248185108106,0.3735767987867196,24.5,16.0,46.6,52.5,2069,33914880
-0.00876057029624159,2.0326552291711173,0.019403150537982583,0.5179314402242502,46.5,55.5,43.1,55.5,2070,33931264
-0.010615376881711805,2.0197065472602844,0.019685493238891166,0.4673546465734641,23.9,21.5,39.6,44.0,2071,33947648
-0.011889378229777018,2.047486662864685,0.02060109671826164,0.5881494035323461,34.5,36.5,33.4,33.0,2072,33964032
-0.008742712622430796,2.0407130320866904,0.019484646307925384,0.5984053413073221,30.7,20.5,25.0,21.0,2073,33980416
-0.01016274286666885,2.0736955404281616,0.01961607610185941,0.6064577276508013,33.3,28.0,46.0,49.0,2074,33996800
-0.007549592138578494,2.0628284414609275,0.02036421629600227,0.7042205358544985,30.5,26.0,32.9,34.0,2075,34013184
-0.0072166175620319946,2.1063163379828134,0.019423758223031957,0.5706869612137476,25.4,26.5,37.9,36.5,2076,34029568
-0.01042041985783726,2.068701366583506,0.020867894170805812,0.45019946495691937,45.8,50.5,30.6,24.0,2077,34045952
-0.006146904915415992,2.086314469575882,0.02167972658450405,0.6912012274066607,42.6,55.5,32.8,31.0,2078,34062336
-0.010673934496783962,2.0645212133725486,0.020964142167940736,0.47495538492997486,43.7,56.5,35.0,42.0,2079,34078720
-0.006223063198073457,2.0859351654847464,0.02181244796762864,0.5572164331873258,40.5,50.5,43.7,48.5,2080,34095104
-0.009298779225597778,2.0408366918563843,0.021882362896576524,0.5999154870708784,24.5,19.0,33.2,19.0,2081,34111488
-0.008466092326367894,2.0521668791770935,0.020814887170369428,0.6080103802184263,33.9,31.0,43.5,52.0,2082,34127872
-0.008518478988359371,2.068404366572698,0.02101777462909619,0.5919766053557396,35.2,29.0,24.8,14.0,2083,34144256
-0.007316994965852548,2.0878876547018685,0.02053357691814502,0.6150731220841408,30.5,18.5,32.3,30.5,2084,34160640
-0.008417072317873439,2.0791567166646323,0.02075862876760463,0.5167531371116638,44.3,57.0,38.6,36.5,2085,34177024
-0.0077648936421610415,2.102697561184565,0.020909627433866262,0.5016343158980211,41.7,44.5,48.5,54.0,2086,34193408
-0.007590252518032988,2.0936799546082816,0.021646425127983093,0.4411823886136214,37.2,32.0,37.8,37.0,2087,34209792
-0.009641410899348557,2.1043875217437744,0.021336216712370515,0.44913848241170246,37.2,38.5,51.4,53.5,2088,34226176
-0.006701152946334332,2.1100524067878723,0.021338782118012507,0.6304515947898229,45.2,44.5,37.7,28.5,2089,34242560
-0.0060819815650271876,2.1321765780448914,0.019549825849632423,0.5414388266702493,38.5,51.5,45.4,51.0,2090,34258944
-0.009666200863042226,2.1225645840168,0.020785951676468056,0.5853398020068804,38.3,40.0,30.6,23.0,2091,34275328
-0.008079316699877381,2.1181409657001495,0.020300638784344,0.5990034093459448,31.4,29.0,27.9,22.5,2092,34291712
-0.007946469025531163,2.127354403336843,0.022177614116420347,0.582806425789992,28.0,30.5,37.1,32.5,2093,34308096
-0.00944043507721896,2.1306735575199127,0.0206438556779176,0.5528611975411574,33.4,35.5,44.3,47.0,2094,34324480
-0.007956582606614878,2.118126074473063,0.021265448614334066,0.5240100969870886,28.3,26.5,39.1,43.5,2095,34340864
-0.0069261163007467985,2.1133414208889008,0.02136805436263482,0.5263188692430655,28.3,23.5,32.9,37.5,2096,34357248
-0.0073200254507052405,2.121666113535563,0.018639647324259084,0.5297766178846359,32.1,32.0,39.3,47.0,2097,34373632
-0.006711605150485411,2.1339160998662314,0.020962500711902976,0.6787802999218305,36.9,31.0,35.7,40.5,2098,34390016
-0.007104339272094269,2.1282537281513214,0.01983952079899609,0.6142785822351774,29.7,18.5,37.6,39.5,2099,34406400
-0.008249561321766427,2.141764521598816,0.020131700206547976,0.7794157837828001,40.0,42.0,39.6,41.5,2100,34422784
-0.010917729271265367,2.130690077940623,0.02045015540594856,0.6353994011878967,35.6,29.5,28.5,28.5,2101,34439168
-0.006281266765048106,2.1276495258013406,0.02097147804064055,0.7448344826698303,34.4,25.5,41.6,47.5,2102,34455552
-0.00730604981072247,2.1176157891750336,0.01955274515785277,0.6744960298140844,47.9,53.5,32.8,32.5,2103,34471936
-0.00940472997414569,2.142434448003769,0.019479439904292423,0.5561438190440336,28.8,23.5,40.4,42.0,2104,34488320
-0.009847975568845868,2.1580835382143655,0.018274891655892134,0.875058151781559,39.6,49.5,27.5,24.5,2105,34504704
-0.007028540285925071,2.1546427508195243,0.018309347486744326,0.701417456070582,36.0,40.5,33.3,30.5,2106,34521088
-0.009276966467344513,2.1404610872268677,0.018131869612261653,0.6360798329114914,23.1,20.0,37.9,39.0,2107,34537472
-0.009505509360072514,2.1340155601501465,0.017618145716066163,0.7052944401899973,39.3,35.0,24.2,18.0,2108,34553856
-0.010770874214358628,2.1207850178082785,0.017832538733879726,0.6340253030260404,32.2,25.5,26.6,23.0,2109,34570240
-0.008714248038207492,2.105530252059301,0.018828532037635643,0.513112465540568,30.8,27.0,36.1,38.0,2110,34586624
-0.007882470924717685,2.1261854469776154,0.01873662423652907,0.589908093214035,43.5,47.0,36.7,30.5,2111,34603008
-0.007805626994619767,2.1417561868826547,0.018710070212061208,0.5763655925790468,25.4,18.5,33.3,32.5,2112,34619392
-0.008740244898945093,2.1423779229323068,0.019342748060201604,0.6417635828256607,32.5,36.0,31.7,32.0,2113,34635776
-0.009008756450687846,2.147673080364863,0.018250525696203113,0.5904636941850185,33.2,38.0,23.4,17.0,2114,34652160
-0.007107286636407177,2.1347527503967285,0.018834558160354693,0.6356786613663038,29.1,29.0,32.9,30.5,2115,34668544
-0.008335867731754357,2.1221754451592765,0.018848827652012307,0.49895921473701793,46.5,54.5,34.7,34.0,2116,34684928
-0.01077264491080617,2.1485730906327567,0.018379702310388286,0.6260209282239279,25.4,22.0,27.5,17.0,2117,34701312
-0.00942212484854584,2.1662917534510293,0.016494322568178177,0.6045190468430519,34.0,31.0,29.9,33.0,2118,34717696
-0.009470450187412402,2.1509108543395996,0.016616830873923998,0.5786971685787042,23.0,20.5,43.1,48.0,2119,34734080
-0.00954604020807892,2.157925377289454,0.01775727281346917,0.4922816666464011,35.5,36.5,27.5,24.0,2120,34750464
-0.00813572306651622,2.1205846865971885,0.018924210298185546,0.5044906114538511,41.0,52.5,31.1,23.0,2121,34766848
-0.009718506053710977,2.146567632754644,0.01796312102427085,0.42083682616551715,32.2,33.5,37.8,41.5,2122,34783232
-0.006747323301776002,2.145405352115631,0.017938810167834163,0.518322745958964,16.2,18.0,30.4,25.5,2123,34799616
-0.010099101287778467,2.1406702995300293,0.016662466106936336,0.5907687743504842,38.2,35.0,27.2,19.5,2124,34816000
-0.009401889188059917,2.126664867003759,0.01726729073561728,0.3301268828411897,28.7,32.5,40.4,44.5,2125,34832384
-0.007920041311687479,2.1379273434480033,0.01757054030895233,0.6926974803209305,28.4,33.5,37.6,38.0,2126,34848768
-0.010850644951763874,2.1352498531341553,0.01694887038320303,0.5513775448004404,32.2,26.0,31.1,28.5,2127,34865152
-0.008819301496259868,2.138281981150309,0.017281511643280584,0.544191088527441,35.8,29.5,28.3,23.0,2128,34881536
-0.009753687384848794,2.138108710447947,0.01888259407132864,0.5522122296194235,25.2,21.5,29.7,28.0,2129,34897920
